sale_id,order_id,order_date,order_year,order_quarter,month_name,customer_name,region,segment,sku,product_name,category,unit_cost,quantity,unit_price,discount_pct,line_revenue,line_margin
615,ORD-000234,2025-11-11,2025,4,November,Customer 042,Central,SMB,SKU-0023,Product 23,Accessories,86.99,4,139.24,0.0,556.96,209.0
616,ORD-000235,2025-12-21,2025,4,December,Customer 007,Central,Consumer,SKU-0007,Product 7,Electronics,63.38,8,78.07,0.1,562.1,55.06
617,ORD-000236,2024-08-19,2024,3,August,Customer 034,North,SMB,SKU-0001,Product 1,Office,87.88,1,165.25,0.0,165.25,77.37
618,ORD-000236,2024-08-19,2024,3,August,Customer 034,North,SMB,SKU-0028,Product 28,Furniture,72.66,7,136.51,0.05,907.79,399.17
619,ORD-000236,2024-08-19,2024,3,August,Customer 034,North,SMB,SKU-0003,Product 3,Accessories,17.83,4,27.68,0.15,94.11,22.79
620,ORD-000236,2024-08-19,2024,3,August,Customer 034,North,SMB,SKU-0026,Product 26,Furniture,18.92,2,23.81,0.0,47.62,9.78
621,ORD-000237,2024-11-02,2024,4,November,Customer 009,Central,SMB,SKU-0025,Product 25,Accessories,55.38,3,100.99,0.15,257.52,91.38
622,ORD-000237,2024-11-02,2024,4,November,Customer 009,Central,SMB,SKU-0005,Product 5,Office,114.69,2,195.78,0.0,391.56,162.18
623,ORD-000237,2024-11-02,2024,4,November,Customer 009,Central,SMB,SKU-0020,Product 20,Furniture,113.89,3,183.6,0.15,468.18,126.51
624,ORD-000237,2024-11-02,2024,4,November,Customer 009,Central,SMB,SKU-0007,Product 7,Electronics,63.38,3,134.11,0.1,362.1,171.96
625,ORD-000238,2025-12-04,2025,4,December,Customer 029,South,Consumer,SKU-0003,Product 3,Accessories,17.83,2,23.13,0.0,46.26,10.6
626,ORD-000238,2025-12-04,2025,4,December,Customer 029,South,Consumer,SKU-0019,Product 19,Accessories,19.77,7,30.03,0.05,199.7,61.31
627,ORD-000239,2024-11-18,2024,4,November,Customer 009,Central,SMB,SKU-0009,Product 9,Furniture,101.79,2,143.58,0.1,258.44,54.86
628,ORD-000239,2024-11-18,2024,4,November,Customer 009,Central,SMB,SKU-0020,Product 20,Furniture,113.89,10,165.05,0.15,1402.92,264.03
629,ORD-000240,2024-01-28,2024,1,January,Customer 043,West,SMB,SKU-0007,Product 7,Electronics,63.38,9,113.28,0.0,1019.52,449.1
630,ORD-000240,2024-01-28,2024,1,January,Customer 043,West,SMB,SKU-0024,Product 24,Office,119.44,7,174.42,0.0,1220.94,384.86
631,ORD-000240,2024-01-28,2024,1,January,Customer 043,West,SMB,SKU-0026,Product 26,Furniture,18.92,4,31.59,0.0,126.36,50.68
632,ORD-000241,2024-09-03,2024,3,September,Customer 032,Central,Enterprise,SKU-0017,Product 17,Accessories,14.85,1,32.47,0.0,32.47,17.62
633,ORD-000242,2024-05-15,2024,2,May,Customer 025,West,Consumer,SKU-0012,Product 12,Accessories,73.88,9,137.94,0.05,1179.39,514.47
634,ORD-000242,2024-05-15,2024,2,May,Customer 025,West,Consumer,SKU-0025,Product 25,Accessories,55.38,2,64.66,0.0,129.32,18.56
635,ORD-000242,2024-05-15,2024,2,May,Customer 025,West,Consumer,SKU-0001,Product 1,Office,87.88,5,120.97,0.0,604.85,165.45
636,ORD-000242,2024-05-15,2024,2,May,Customer 025,West,Consumer,SKU-0026,Product 26,Furniture,18.92,7,31.82,0.15,189.33,56.89
637,ORD-000243,2025-12-30,2025,4,December,Customer 033,East,Enterprise,SKU-0014,Product 14,Office,106.05,7,131.14,0.1,826.18,83.83
638,ORD-000243,2025-12-30,2025,4,December,Customer 033,East,Enterprise,SKU-0018,Product 18,Furniture,98.84,10,129.51,0.0,1295.1,306.7
639,ORD-000243,2025-12-30,2025,4,December,Customer 033,East,Enterprise,SKU-0010,Product 10,Furniture,22.58,2,38.09,0.0,76.18,31.02
640,ORD-000243,2025-12-30,2025,4,December,Customer 033,East,Enterprise,SKU-0026,Product 26,Furniture,18.92,3,32.41,0.05,92.37,35.61
641,ORD-000244,2025-08-23,2025,3,August,Customer 041,Central,SMB,SKU-0010,Product 10,Furniture,22.58,7,43.27,0.0,302.89,144.83
642,ORD-000245,2024-02-29,2024,1,February,Customer 016,East,Consumer,SKU-0030,Product 30,Electronics,13.16,7,16.74,0.1,105.46,13.34
643,ORD-000246,2025-09-15,2025,3,September,Customer 004,Central,Enterprise,SKU-0022,Product 22,Furniture,115.9,3,147.82,0.15,376.94,29.24
644,ORD-000246,2025-09-15,2025,3,September,Customer 004,Central,Enterprise,SKU-0005,Product 5,Office,114.69,1,151.62,0.0,151.62,36.93
645,ORD-000246,2025-09-15,2025,3,September,Customer 004,Central,Enterprise,SKU-0017,Product 17,Accessories,14.85,9,29.29,0.15,224.07,90.42
646,ORD-000247,2024-09-22,2024,3,September,Customer 011,North,Enterprise,SKU-0005,Product 5,Office,114.69,5,220.16,0.0,1100.8,527.35
647,ORD-000247,2024-09-22,2024,3,September,Customer 011,North,Enterprise,SKU-0025,Product 25,Accessories,55.38,1,83.17,0.05,79.01,23.63
648,ORD-000247,2024-09-22,2024,3,September,Customer 011,North,Enterprise,SKU-0009,Product 9,Furniture,101.79,9,123.89,0.15,947.76,31.65
649,ORD-000248,2025-08-13,2025,3,August,Customer 041,Central,SMB,SKU-0016,Product 16,Electronics,105.97,8,178.7,0.0,1429.6,581.84
650,ORD-000249,2025-05-26,2025,2,May,Customer 037,South,Consumer,SKU-0012,Product 12,Accessories,73.88,3,104.75,0.0,314.25,92.61
651,ORD-000249,2025-05-26,2025,2,May,Customer 037,South,Consumer,SKU-0029,Product 29,Electronics,72.67,10,135.01,0.0,1350.1,623.4
652,ORD-000250,2024-08-21,2024,3,August,Customer 048,West,SMB,SKU-0002,Product 2,Office,93.39,1,131.38,0.05,124.81,31.42
653,ORD-000251,2025-01-07,2025,1,January,Customer 025,West,Consumer,SKU-0006,Product 6,Furniture,116.77,1,202.07,0.15,171.76,54.99
654,ORD-000251,2025-01-07,2025,1,January,Customer 025,West,Consumer,SKU-0024,Product 24,Office,119.44,7,165.51,0.0,1158.57,322.49
655,ORD-000252,2025-03-02,2025,1,March,Customer 047,West,Consumer,SKU-0009,Product 9,Furniture,101.79,2,178.14,0.0,356.28,152.7
656,ORD-000252,2025-03-02,2025,1,March,Customer 047,West,Consumer,SKU-0017,Product 17,Accessories,14.85,1,19.87,0.1,17.88,3.03
657,ORD-000252,2025-03-02,2025,1,March,Customer 047,West,Consumer,SKU-0002,Product 2,Office,93.39,7,114.16,0.05,759.16,105.43
658,ORD-000253,2024-10-16,2024,4,October,Customer 050,Central,Enterprise,SKU-0011,Product 11,Electronics,67.03,2,116.01,0.0,232.02,97.96
659,ORD-000253,2024-10-16,2024,4,October,Customer 050,Central,Enterprise,SKU-0012,Product 12,Accessories,73.88,4,107.58,0.0,430.32,134.8
660,ORD-000253,2024-10-16,2024,4,October,Customer 050,Central,Enterprise,SKU-0024,Product 24,Office,119.44,10,167.78,0.0,1677.8,483.4
661,ORD-000254,2025-08-28,2025,3,August,Customer 032,Central,Enterprise,SKU-0024,Product 24,Office,119.44,9,232.73,0.0,2094.57,1019.61
662,ORD-000254,2025-08-28,2025,3,August,Customer 032,Central,Enterprise,SKU-0005,Product 5,Office,114.69,1,244.18,0.0,244.18,129.49
663,ORD-000255,2024-08-26,2024,3,August,Customer 035,East,Enterprise,SKU-0021,Product 21,Accessories,35.48,1,76.23,0.0,76.23,40.75
664,ORD-000255,2024-08-26,2024,3,August,Customer 035,East,Enterprise,SKU-0025,Product 25,Accessories,55.38,7,113.06,0.15,672.71,285.05
665,ORD-000255,2024-08-26,2024,3,August,Customer 035,East,Enterprise,SKU-0010,Product 10,Furniture,22.58,2,30.83,0.0,61.66,16.5
666,ORD-000256,2025-03-05,2025,1,March,Customer 032,Central,Enterprise,SKU-0005,Product 5,Office,114.69,5,143.1,0.0,715.5,142.05
667,ORD-000257,2025-06-16,2025,2,June,Customer 027,South,Consumer,SKU-0015,Product 15,Furniture,32.54,2,57.26,0.1,103.07,37.99
668,ORD-000257,2025-06-16,2025,2,June,Customer 027,South,Consumer,SKU-0005,Product 5,Office,114.69,7,140.9,0.1,887.67,84.84
669,ORD-000257,2025-06-16,2025,2,June,Customer 027,South,Consumer,SKU-0002,Product 2,Office,93.39,7,172.36,0.0,1206.52,552.79
670,ORD-000258,2024-08-30,2024,3,August,Customer 019,North,Consumer,SKU-0028,Product 28,Furniture,72.66,6,154.21,0.05,879.0,443.04
671,ORD-000258,2024-08-30,2024,3,August,Customer 019,North,Consumer,SKU-0023,Product 23,Accessories,86.99,6,129.09,0.0,774.54,252.6
672,ORD-000258,2024-08-30,2024,3,August,Customer 019,North,Consumer,SKU-0008,Product 8,Office,105.11,2,225.01,0.0,450.02,239.8
673,ORD-000259,2025-08-21,2025,3,August,Customer 007,Central,Consumer,SKU-0004,Product 4,Electronics,23.19,3,37.62,0.0,112.86,43.29
674,ORD-000259,2025-08-21,2025,3,August,Customer 007,Central,Consumer,SKU-0014,Product 14,Office,106.05,2,181.63,0.0,363.26,151.16
675,ORD-000260,2025-04-07,2025,2,April,Customer 020,Central,SMB,SKU-0009,Product 9,Furniture,101.79,2,126.72,0.15,215.42,11.84
676,ORD-000260,2025-04-07,2025,2,April,Customer 020,Central,SMB,SKU-0010,Product 10,Furniture,22.58,10,26.92,0.0,269.2,43.4
677,ORD-000260,2025-04-07,2025,2,April,Customer 020,Central,SMB,SKU-0005,Product 5,Office,114.69,2,217.53,0.0,435.06,205.68
678,ORD-000260,2025-04-07,2025,2,April,Customer 020,Central,SMB,SKU-0013,Product 13,Office,7.24,9,8.7,0.0,78.3,13.14
679,ORD-000261,2024-09-23,2024,3,September,Customer 012,West,SMB,SKU-0013,Product 13,Office,7.24,8,12.55,0.1,90.36,32.44
680,ORD-000262,2024-09-12,2024,3,September,Customer 007,Central,Consumer,SKU-0004,Product 4,Electronics,23.19,3,29.63,0.0,88.89,19.32
681,ORD-000262,2024-09-12,2024,3,September,Customer 007,Central,Consumer,SKU-0027,Product 27,Electronics,12.36,4,15.91,0.05,60.46,11.02
682,ORD-000262,2024-09-12,2024,3,September,Customer 007,Central,Consumer,SKU-0012,Product 12,Accessories,73.88,2,130.14,0.0,260.28,112.52
683,ORD-000262,2024-09-12,2024,3,September,Customer 007,Central,Consumer,SKU-0030,Product 30,Electronics,13.16,2,15.44,0.0,30.88,4.56
684,ORD-000263,2024-07-21,2024,3,July,Customer 042,Central,SMB,SKU-0026,Product 26,Furniture,18.92,3,23.59,0.0,70.77,14.01
685,ORD-000263,2024-07-21,2024,3,July,Customer 042,Central,SMB,SKU-0004,Product 4,Electronics,23.19,1,49.61,0.0,49.61,26.42
686,ORD-000263,2024-07-21,2024,3,July,Customer 042,Central,SMB,SKU-0006,Product 6,Furniture,116.77,10,187.39,0.15,1592.81,425.12
687,ORD-000263,2024-07-21,2024,3,July,Customer 042,Central,SMB,SKU-0013,Product 13,Office,7.24,8,8.55,0.15,58.14,0.22
688,ORD-000264,2025-03-12,2025,1,March,Customer 012,West,SMB,SKU-0007,Product 7,Electronics,63.38,3,91.19,0.05,259.89,69.75
689,ORD-000264,2025-03-12,2025,1,March,Customer 012,West,SMB,SKU-0029,Product 29,Electronics,72.67,3,86.21,0.1,232.77,14.76
690,ORD-000264,2025-03-12,2025,1,March,Customer 012,West,SMB,SKU-0020,Product 20,Furniture,113.89,4,208.38,0.05,791.84,336.28
691,ORD-000265,2025-02-25,2025,1,February,Customer 036,Central,Consumer,SKU-0002,Product 2,Office,93.39,2,134.83,0.0,269.66,82.88
692,ORD-000265,2025-02-25,2025,1,February,Customer 036,Central,Consumer,SKU-0014,Product 14,Office,106.05,4,193.52,0.1,696.67,272.47
693,ORD-000265,2025-02-25,2025,1,February,Customer 036,Central,Consumer,SKU-0008,Product 8,Office,105.11,9,208.6,0.05,1783.53,837.54
694,ORD-000265,2025-02-25,2025,1,February,Customer 036,Central,Consumer,SKU-0026,Product 26,Furniture,18.92,6,31.29,0.05,178.35,64.83
695,ORD-000266,2024-12-18,2024,4,December,Customer 037,South,Consumer,SKU-0013,Product 13,Office,7.24,5,9.69,0.0,48.45,12.25
696,ORD-000266,2024-12-18,2024,4,December,Customer 037,South,Consumer,SKU-0020,Product 20,Furniture,113.89,4,134.48,0.0,537.92,82.36
697,ORD-000266,2024-12-18,2024,4,December,Customer 037,South,Consumer,SKU-0002,Product 2,Office,93.39,8,159.31,0.1,1147.03,399.91
698,ORD-000267,2024-08-26,2024,3,August,Customer 011,North,Enterprise,SKU-0008,Product 8,Office,105.11,4,150.29,0.15,510.99,90.55
699,ORD-000268,2024-02-27,2024,1,February,Customer 049,West,Consumer,SKU-0019,Product 19,Accessories,19.77,7,30.1,0.0,210.7,72.31
700,ORD-000268,2024-02-27,2024,1,February,Customer 049,West,Consumer,SKU-0006,Product 6,Furniture,116.77,4,206.93,0.15,703.56,236.48
701,ORD-000269,2025-12-15,2025,4,December,Customer 023,East,Enterprise,SKU-0023,Product 23,Accessories,86.99,6,186.59,0.1,1007.59,485.65
702,ORD-000270,2024-05-25,2024,2,May,Customer 037,South,Consumer,SKU-0027,Product 27,Electronics,12.36,8,21.25,0.0,170.0,71.12
703,ORD-000270,2024-05-25,2024,2,May,Customer 037,South,Consumer,SKU-0016,Product 16,Electronics,105.97,1,131.91,0.0,131.91,25.94
704,ORD-000271,2025-09-08,2025,3,September,Customer 015,West,Enterprise,SKU-0017,Product 17,Accessories,14.85,8,17.09,0.1,123.05,4.25
705,ORD-000272,2024-07-25,2024,3,July,Customer 009,Central,SMB,SKU-0023,Product 23,Accessories,86.99,3,183.96,0.0,551.88,290.91
706,ORD-000272,2024-07-25,2024,3,July,Customer 009,Central,SMB,SKU-0002,Product 2,Office,93.39,1,121.88,0.15,103.6,10.21
707,ORD-000272,2024-07-25,2024,3,July,Customer 009,Central,SMB,SKU-0030,Product 30,Electronics,13.16,3,25.83,0.1,69.74,30.26
708,ORD-000273,2025-01-08,2025,1,January,Customer 005,West,Enterprise,SKU-0023,Product 23,Accessories,86.99,7,153.56,0.0,1074.92,465.99
709,ORD-000273,2025-01-08,2025,1,January,Customer 005,West,Enterprise,SKU-0010,Product 10,Furniture,22.58,6,29.2,0.0,175.2,39.72
710,ORD-000273,2025-01-08,2025,1,January,Customer 005,West,Enterprise,SKU-0024,Product 24,Office,119.44,7,236.66,0.05,1573.79,737.71
711,ORD-000274,2025-10-26,2025,4,October,Customer 021,South,Consumer,SKU-0023,Product 23,Accessories,86.99,9,163.39,0.1,1323.46,540.55
712,ORD-000274,2025-10-26,2025,4,October,Customer 021,South,Consumer,SKU-0026,Product 26,Furniture,18.92,6,26.19,0.1,141.43,27.91
713,ORD-000275,2024-06-28,2024,2,June,Customer 025,West,Consumer,SKU-0024,Product 24,Office,119.44,5,153.33,0.15,651.65,54.45
714,ORD-000275,2024-06-28,2024,2,June,Customer 025,West,Consumer,SKU-0001,Product 1,Office,87.88,10,137.2,0.1,1234.8,356.0
715,ORD-000275,2024-06-28,2024,2,June,Customer 025,West,Consumer,SKU-0002,Product 2,Office,93.39,3,166.47,0.1,449.47,169.3
716,ORD-000276,2024-08-14,2024,3,August,Customer 041,Central,SMB,SKU-0030,Product 30,Electronics,13.16,8,17.08,0.15,116.14,10.86
717,ORD-000277,2024-03-20,2024,1,March,Customer 016,East,Consumer,SKU-0011,Product 11,Electronics,67.03,3,121.86,0.0,365.58,164.49
718,ORD-000277,2024-03-20,2024,1,March,Customer 016,East,Consumer,SKU-0027,Product 27,Electronics,12.36,6,20.01,0.0,120.06,45.9
719,ORD-000277,2024-03-20,2024,1,March,Customer 016,East,Consumer,SKU-0007,Product 7,Electronics,63.38,4,119.02,0.0,476.08,222.56
720,ORD-000278,2024-09-19,2024,3,September,Customer 007,Central,Consumer,SKU-0002,Product 2,Office,93.39,7,150.37,0.05,999.96,346.23
721,ORD-000279,2024-06-19,2024,2,June,Customer 027,South,Consumer,SKU-0029,Product 29,Electronics,72.67,7,110.37,0.05,733.96,225.27
722,ORD-000279,2024-06-19,2024,2,June,Customer 027,South,Consumer,SKU-0004,Product 4,Electronics,23.19,8,45.87,0.1,330.26,144.74
723,ORD-000279,2024-06-19,2024,2,June,Customer 027,South,Consumer,SKU-0021,Product 21,Accessories,35.48,4,46.86,0.0,187.44,45.52
724,ORD-000279,2024-06-19,2024,2,June,Customer 027,South,Consumer,SKU-0026,Product 26,Furniture,18.92,1,27.62,0.0,27.62,8.7
725,ORD-000280,2024-09-24,2024,3,September,Customer 007,Central,Consumer,SKU-0011,Product 11,Electronics,67.03,3,139.58,0.0,418.74,217.65
726,ORD-000281,2024-03-17,2024,1,March,Customer 036,Central,Consumer,SKU-0011,Product 11,Electronics,67.03,10,146.43,0.05,1391.09,720.78
727,ORD-000282,2025-12-22,2025,4,December,Customer 002,East,Enterprise,SKU-0021,Product 21,Accessories,35.48,3,63.43,0.05,180.78,74.34
728,ORD-000282,2025-12-22,2025,4,December,Customer 002,East,Enterprise,SKU-0006,Product 6,Furniture,116.77,1,146.7,0.0,146.7,29.93
729,ORD-000282,2025-12-22,2025,4,December,Customer 002,East,Enterprise,SKU-0007,Product 7,Electronics,63.38,7,119.28,0.15,709.72,266.06
730,ORD-000282,2025-12-22,2025,4,December,Customer 002,East,Enterprise,SKU-0030,Product 30,Electronics,13.16,9,18.8,0.0,169.2,50.76
731,ORD-000283,2024-10-31,2024,4,October,Customer 016,East,Consumer,SKU-0002,Product 2,Office,93.39,7,163.47,0.05,1087.08,433.35
732,ORD-000284,2024-06-06,2024,2,June,Customer 004,Central,Enterprise,SKU-0001,Product 1,Office,87.88,7,109.15,0.15,649.44,34.28
733,ORD-000284,2024-06-06,2024,2,June,Customer 004,Central,Enterprise,SKU-0021,Product 21,Accessories,35.48,10,58.7,0.0,587.0,232.2
734,ORD-000284,2024-06-06,2024,2,June,Customer 004,Central,Enterprise,SKU-0001,Product 1,Office,87.88,4,116.83,0.0,467.32,115.8
735,ORD-000285,2024-03-24,2024,1,March,Customer 031,West,SMB,SKU-0010,Product 10,Furniture,22.58,7,37.13,0.15,220.92,62.86
736,ORD-000286,2024-09-28,2024,3,September,Customer 006,North,Enterprise,SKU-0006,Product 6,Furniture,116.77,6,242.85,0.0,1457.1,756.48
737,ORD-000286,2024-09-28,2024,3,September,Customer 006,North,Enterprise,SKU-0006,Product 6,Furniture,116.77,8,139.76,0.05,1062.18,128.02
738,ORD-000286,2024-09-28,2024,3,September,Customer 006,North,Enterprise,SKU-0015,Product 15,Furniture,32.54,5,45.15,0.0,225.75,63.05
739,ORD-000286,2024-09-28,2024,3,September,Customer 006,North,Enterprise,SKU-0019,Product 19,Accessories,19.77,1,25.87,0.15,21.99,2.22
740,ORD-000287,2025-11-14,2025,4,November,Customer 007,Central,Consumer,SKU-0022,Product 22,Furniture,115.9,6,231.64,0.05,1320.35,624.95
741,ORD-000288,2025-08-26,2025,3,August,Customer 015,West,Enterprise,SKU-0027,Product 27,Electronics,12.36,7,24.84,0.05,165.19,78.67
742,ORD-000289,2025-07-02,2025,3,July,Customer 044,South,Consumer,SKU-0019,Product 19,Accessories,19.77,4,32.62,0.0,130.48,51.4
743,ORD-000289,2025-07-02,2025,3,July,Customer 044,South,Consumer,SKU-0013,Product 13,Office,7.24,1,12.14,0.1,10.93,3.69
744,ORD-000289,2025-07-02,2025,3,July,Customer 044,South,Consumer,SKU-0026,Product 26,Furniture,18.92,10,35.22,0.1,316.98,127.78
745,ORD-000289,2025-07-02,2025,3,July,Customer 044,South,Consumer,SKU-0005,Product 5,Office,114.69,2,246.21,0.05,467.8,238.42
746,ORD-000290,2024-06-26,2024,2,June,Customer 011,North,Enterprise,SKU-0026,Product 26,Furniture,18.92,4,24.26,0.05,92.19,16.51
747,ORD-000290,2024-06-26,2024,2,June,Customer 011,North,Enterprise,SKU-0003,Product 3,Accessories,17.83,7,24.28,0.15,144.47,19.66
748,ORD-000291,2024-05-31,2024,2,May,Customer 039,South,SMB,SKU-0011,Product 11,Electronics,67.03,2,83.21,0.1,149.78,15.72
749,ORD-000291,2024-05-31,2024,2,May,Customer 039,South,SMB,SKU-0013,Product 13,Office,7.24,9,10.81,0.0,97.29,32.13
750,ORD-000291,2024-05-31,2024,2,May,Customer 039,South,SMB,SKU-0017,Product 17,Accessories,14.85,8,31.38,0.0,251.04,132.24
751,ORD-000292,2025-12-18,2025,4,December,Customer 040,South,Consumer,SKU-0004,Product 4,Electronics,23.19,7,30.31,0.1,190.95,28.62
752,ORD-000292,2025-12-18,2025,4,December,Customer 040,South,Consumer,SKU-0019,Product 19,Accessories,19.77,10,38.48,0.0,384.8,187.1
753,ORD-000292,2025-12-18,2025,4,December,Customer 040,South,Consumer,SKU-0030,Product 30,Electronics,13.16,2,22.91,0.0,45.82,19.5
754,ORD-000292,2025-12-18,2025,4,December,Customer 040,South,Consumer,SKU-0026,Product 26,Furniture,18.92,5,38.99,0.0,194.95,100.35
755,ORD-000293,2025-02-24,2025,1,February,Customer 017,North,Consumer,SKU-0021,Product 21,Accessories,35.48,8,62.11,0.05,472.04,188.2
756,ORD-000293,2025-02-24,2025,1,February,Customer 017,North,Consumer,SKU-0002,Product 2,Office,93.39,3,134.41,0.0,403.23,123.06
757,ORD-000293,2025-02-24,2025,1,February,Customer 017,North,Consumer,SKU-0020,Product 20,Furniture,113.89,10,212.39,0.05,2017.7,878.8
758,ORD-000293,2025-02-24,2025,1,February,Customer 017,North,Consumer,SKU-0002,Product 2,Office,93.39,7,194.63,0.0,1362.41,708.68
759,ORD-000294,2025-12-08,2025,4,December,Customer 016,East,Consumer,SKU-0024,Product 24,Office,119.44,8,252.84,0.0,2022.72,1067.2
760,ORD-000295,2024-01-21,2024,1,January,Customer 022,North,Consumer,SKU-0010,Product 10,Furniture,22.58,5,45.95,0.15,195.29,82.39
761,ORD-000295,2024-01-21,2024,1,January,Customer 022,North,Consumer,SKU-0022,Product 22,Furniture,115.9,2,251.63,0.0,503.26,271.46
762,ORD-000295,2024-01-21,2024,1,January,Customer 022,North,Consumer,SKU-0005,Product 5,Office,114.69,5,249.21,0.05,1183.75,610.3
763,ORD-000296,2024-11-24,2024,4,November,Customer 018,Central,Enterprise,SKU-0020,Product 20,Furniture,113.89,2,153.45,0.0,306.9,79.12
764,ORD-000296,2024-11-24,2024,4,November,Customer 018,Central,Enterprise,SKU-0030,Product 30,Electronics,13.16,7,25.37,0.1,159.83,67.71
765,ORD-000296,2024-11-24,2024,4,November,Customer 018,Central,Enterprise,SKU-0028,Product 28,Furniture,72.66,6,146.2,0.1,789.48,353.52
766,ORD-000296,2024-11-24,2024,4,November,Customer 018,Central,Enterprise,SKU-0026,Product 26,Furniture,18.92,3,23.06,0.15,58.8,2.04
767,ORD-000297,2025-06-02,2025,2,June,Customer 026,South,SMB,SKU-0025,Product 25,Accessories,55.38,9,114.82,0.0,1033.38,534.96
768,ORD-000297,2025-06-02,2025,2,June,Customer 026,South,SMB,SKU-0006,Product 6,Furniture,116.77,4,241.59,0.0,966.36,499.28
769,ORD-000298,2024-02-29,2024,1,February,Customer 016,East,Consumer,SKU-0015,Product 15,Furniture,32.54,1,68.79,0.15,58.47,25.93
770,ORD-000299,2024-07-22,2024,3,July,Customer 018,Central,Enterprise,SKU-0027,Product 27,Electronics,12.36,8,20.77,0.15,141.24,42.36
771,ORD-000299,2024-07-22,2024,3,July,Customer 018,Central,Enterprise,SKU-0030,Product 30,Electronics,13.16,2,24.55,0.0,49.1,22.78
772,ORD-000299,2024-07-22,2024,3,July,Customer 018,Central,Enterprise,SKU-0012,Product 12,Accessories,73.88,8,131.04,0.0,1048.32,457.28
773,ORD-000300,2025-04-30,2025,2,April,Customer 038,West,Consumer,SKU-0012,Product 12,Accessories,73.88,3,149.94,0.0,449.82,228.18
774,ORD-000300,2025-04-30,2025,2,April,Customer 038,West,Consumer,SKU-0024,Product 24,Office,119.44,2,173.11,0.05,328.91,90.03
775,ORD-000300,2025-04-30,2025,2,April,Customer 038,West,Consumer,SKU-0002,Product 2,Office,93.39,3,191.12,0.0,573.36,293.19
776,ORD-000301,2024-08-14,2024,3,August,Customer 042,Central,SMB,SKU-0022,Product 22,Furniture,115.9,4,166.03,0.05,630.91,167.31
777,ORD-000301,2024-08-14,2024,3,August,Customer 042,Central,SMB,SKU-0017,Product 17,Accessories,14.85,1,30.56,0.15,25.98,11.13
